Tanggal,Jam,Pasut,WS2M,WD2M,datetime,Pasut_lag1,Pasut_lag2,Pasut_lag3,Pasut_lag6,WS2M_lag1,WS2M_lag2,WS2M_lag3,WD_rad,u,v,u_lag1,v_lag1,u_lag2,v_lag2,hour,hour_sin,hour_cos
12/26/2024,23:00,2.3,0.46,232.1,2024-12-26 23:00:00,2.2,2.0,1.6,1.8,0.48,0.45,0.44,4.050909193878839,-0.28257119204551384,-0.36297867902395775,-0.31868458207307593,-0.3589430834392953,-0.33754998133370673,-0.29759033939564344,23,-0.25881904510252157,0.9659258262890681
12/27/2024,0:00,2.4,0.41,232.9,2024-12-27 00:00:00,2.3,2.2,2.0,1.7,0.46,0.48,0.45,4.064871827894794,-0.24731527497556577,-0.32700941081834367,-0.28257119204551384,-0.36297867902395775,-0.31868458207307593,-0.3589430834392953,0,0.0,1.0
12/27/2024,1:00,2.3,0.4,238.3,2024-12-27 01:00:00,2.4,2.3,2.2,1.8,0.41,0.46,0.48,4.159119607502488,-0.21018866042890694,-0.3403244437696206,-0.24731527497556577,-0.32700941081834367,-0.28257119204551384,-0.36297867902395775,1,0.25881904510252074,0.9659258262890683
12/27/2024,2:00,2.1,0.46,250.8,2024-12-27 02:00:00,2.3,2.4,2.3,1.6,0.4,0.41,0.46,4.377285764001779,-0.1512786574997482,-0.43441313030924134,-0.21018866042890694,-0.3403244437696206,-0.24731527497556577,-0.32700941081834367,2,0.49999999999999994,0.8660254037844387
12/27/2024,3:00,1.8,0.53,281.9,2024-12-27 03:00:00,2.1,2.3,2.4,2.0,0.46,0.4,0.41,4.920083161372014,0.10928821826021336,-0.5186097621039426,-0.1512786574997482,-0.43441313030924134,-0.21018866042890694,-0.3403244437696206,3,0.7071067811865475,0.7071067811865476
12/27/2024,4:00,1.5,0.57,315.0,2024-12-27 04:00:00,1.8,2.1,2.3,2.2,0.53,0.46,0.4,5.497787143782138,0.40305086527633194,-0.40305086527633216,0.10928821826021336,-0.5186097621039426,-0.1512786574997482,-0.43441313030924134,4,0.8660254037844386,0.5000000000000001
12/27/2024,5:00,1.1,0.48,329.7,2024-12-27 05:00:00,1.5,1.8,2.1,2.3,0.57,0.53,0.46,5.754350543825304,0.41442986429125034,-0.24217325943120935,0.40305086527633194,-0.40305086527633216,0.10928821826021336,-0.5186097621039426,5,0.9659258262890683,0.25881904510252074
12/27/2024,6:00,0.8,0.41,340.3,2024-12-27 06:00:00,1.1,1.5,1.8,2.4,0.48,0.57,0.53,5.939355444536703,0.3860029233729355,-0.13820905595346372,0.41442986429125034,-0.24217325943120935,0.40305086527633194,-0.40305086527633216,6,1.0,6.123233995736766e-17
12/27/2024,7:00,0.7,0.34,344.7,2024-12-27 07:00:00,0.8,1.1,1.5,2.3,0.41,0.48,0.57,6.0161499316244536,0.32794952227565133,-0.08971683698822695,0.3860029233729355,-0.13820905595346372,0.41442986429125034,-0.24217325943120935,7,0.9659258262890683,-0.25881904510252063
12/27/2024,8:00,0.7,0.32,311.2,2024-12-27 08:00:00,0.7,0.8,1.1,2.1,0.34,0.41,0.48,5.431464632206353,0.21078062723797764,-0.2407727708466319,0.32794952227565133,-0.08971683698822695,0.3860029233729355,-0.13820905595346372,8,0.8660254037844387,-0.4999999999999998
12/27/2024,9:00,0.8,0.35,298.7,2024-12-27 09:00:00,0.7,0.7,0.8,1.8,0.32,0.34,0.41,5.213298475707062,0.16807822410511603,-0.3070011572969561,0.21078062723797764,-0.2407727708466319,0.32794952227565133,-0.08971683698822695,9,0.7071067811865476,-0.7071067811865475
12/27/2024,10:00,1.1,0.36,307.2,2024-12-27 10:00:00,0.8,0.7,0.7,1.5,0.35,0.32,0.34,5.36165146212658,0.21765568135045477,-0.2867507704887108,0.16807822410511603,-0.3070011572969561,0.21078062723797764,-0.2407727708466319,10,0.49999999999999994,-0.8660254037844387
12/27/2024,11:00,1.4,0.38,303.3,2024-12-27 11:00:00,1.1,0.8,0.7,1.1,0.36,0.35,0.32,5.293583621298802,0.2086286708392901,-0.31760679731994274,0.21765568135045477,-0.2867507704887108,0.16807822410511603,-0.3070011572969561,11,0.258819045102521,-0.9659258262890682
12/27/2024,12:00,1.7,0.39,288.0,2024-12-27 12:00:00,1.4,1.1,0.8,0.8,0.38,0.36,0.35,5.026548245743669,0.12051662780622942,-0.3709120413551099,0.2086286708392901,-0.31760679731994274,0.21765568135045477,-0.2867507704887108,12,1.2246467991473532e-16,-1.0
12/27/2024,13:00,2.0,0.39,270.0,2024-12-27 13:00:00,1.7,1.4,1.1,0.7,0.39,0.38,0.36,4.71238898038469,-7.164183775012016e-17,-0.39,0.12051662780622942,-0.3709120413551099,0.2086286708392901,-0.31760679731994274,13,-0.2588190451025208,-0.9659258262890683
12/27/2024,14:00,2.2,0.41,254.3,2024-12-27 14:00:00,2.0,1.7,1.4,0.7,0.39,0.39,0.38,4.43837228782158,-0.11094618285010409,-0.39470361603485626,-7.164183775012016e-17,-0.39,0.12051662780622942,-0.3709120413551099,14,-0.4999999999999997,-0.8660254037844388
12/27/2024,15:00,2.2,0.48,244.0,2024-12-27 15:00:00,2.2,2.0,1.7,0.8,0.41,0.39,0.39,4.258603374866164,-0.2104181504587573,-0.43142114222360006,-0.11094618285010409,-0.39470361603485626,-7.164183775012016e-17,-0.39,15,-0.7071067811865471,-0.7071067811865479
12/27/2024,16:00,2.2,0.49,235.0,2024-12-27 16:00:00,2.2,2.2,2.0,1.1,0.48,0.41,0.39,4.101523742186674,-0.2810524538120127,-0.4013845017016059,-0.2104181504587573,-0.43142114222360006,-0.11094618285010409,-0.39470361603485626,16,-0.8660254037844384,-0.5000000000000004
12/27/2024,17:00,2.1,0.46,231.1,2024-12-27 17:00:00,2.2,2.2,2.2,1.4,0.49,0.48,0.41,4.033455901358895,-0.2888630065186957,-0.3579918483219695,-0.2810524538120127,-0.4013845017016059,-0.2104181504587573,-0.43142114222360006,17,-0.9659258262890683,-0.25881904510252063
12/27/2024,18:00,2.0,0.48,228.4,2024-12-27 18:00:00,2.1,2.2,2.2,1.7,0.46,0.49,0.48,3.986332011555049,-0.31868458207307593,-0.3589430834392953,-0.2888630065186957,-0.3579918483219695,-0.2810524538120127,-0.4013845017016059,18,-1.0,-1.8369701987210297e-16
12/27/2024,19:00,1.9,0.47,227.6,2024-12-27 19:00:00,2.0,2.1,2.2,2.0,0.48,0.46,0.49,3.972369377539094,-0.31692212216435006,-0.3470740100941653,-0.31868458207307593,-0.3589430834392953,-0.2888630065186957,-0.3579918483219695,19,-0.9659258262890684,0.2588190451025203
12/27/2024,20:00,2.0,0.44,232.3,2024-12-27 20:00:00,1.9,2.0,2.1,2.2,0.47,0.48,0.46,4.0543998523828275,-0.26907189768176576,-0.34813835450569564,-0.31692212216435006,-0.3470740100941653,-0.31868458207307593,-0.3589430834392953,20,-0.8660254037844386,0.5000000000000001
12/27/2024,21:00,2.0,0.54,245.8,2024-12-27 21:00:00,2.0,1.9,2.0,2.2,0.44,0.47,0.48,4.2900193014020624,-0.22135843827444912,-0.49254486273302756,-0.26907189768176576,-0.34813835450569564,-0.31692212216435006,-0.3470740100941653,21,-0.7071067811865477,0.7071067811865474
12/27/2024,22:00,2.1,0.59,262.1,2024-12-27 22:00:00,2.0,2.0,1.9,2.2,0.54,0.44,0.47,4.574507969477138,-0.08109228216191629,-0.5844005833106022,-0.22135843827444912,-0.49254486273302756,-0.26907189768176576,-0.34813835450569564,22,-0.5000000000000004,0.8660254037844384
12/27/2024,23:00,2.2,0.62,278.4,2024-12-27 23:00:00,2.1,2.0,2.0,2.1,0.59,0.54,0.44,4.858996637552213,0.09057147770869495,-0.6133488464370528,-0.08109228216191629,-0.5844005833106022,-0.22135843827444912,-0.49254486273302756,23,-0.25881904510252157,0.9659258262890681
12/28/2024,0:00,2.3,0.6,294.4,2024-12-28 00:00:00,2.2,2.1,2.0,2.0,0.62,0.59,0.54,5.138249317871306,0.247862657894725,-0.5464101964837063,0.09057147770869495,-0.6133488464370528,-0.08109228216191629,-0.5844005833106022,0,0.0,1.0
12/28/2024,1:00,2.2,0.52,306.4,2024-12-28 01:00:00,2.3,2.2,2.1,1.9,0.6,0.62,0.59,5.347688828110625,0.3085778210339245,-0.41854477462507556,0.247862657894725,-0.5464101964837063,0.09057147770869495,-0.6133488464370528,1,0.25881904510252074,0.9659258262890683
12/28/2024,2:00,2.1,0.43,308.5,2024-12-28 02:00:00,2.2,2.3,2.2,2.0,0.52,0.6,0.62,5.3843407424025065,0.2676812937541763,-0.336521507446538,0.3085778210339245,-0.41854477462507556,0.247862657894725,-0.5464101964837063,2,0.49999999999999994,0.8660254037844387
12/28/2024,3:00,1.8,0.4,308.9,2024-12-28 03:00:00,2.1,2.2,2.3,2.0,0.43,0.52,0.6,5.391322059410483,0.25118522305973495,-0.3112972594104086,0.2676812937541763,-0.336521507446538,0.3085778210339245,-0.41854477462507556,3,0.7071067811865475,0.7071067811865476
12/28/2024,4:00,1.4,0.4,314.0,2024-12-28 04:00:00,1.8,2.1,2.2,2.1,0.4,0.43,0.52,5.480333851262195,0.2778633481835989,-0.2877359201354605,0.25118522305973495,-0.3112972594104086,0.2676812937541763,-0.336521507446538,4,0.8660254037844386,0.5000000000000001
12/28/2024,5:00,1.1,0.45,324.9,2024-12-28 05:00:00,1.4,1.8,2.1,2.2,0.4,0.4,0.43,5.6705747397295765,0.3681673728412605,-0.25875236341947544,0.2778633481835989,-0.2877359201354605,0.25118522305973495,-0.3112972594104086,5,0.9659258262890683,0.25881904510252074
12/28/2024,6:00,0.8,0.48,329.7,2024-12-28 06:00:00,1.1,1.4,1.8,2.3,0.45,0.4,0.4,5.754350543825304,0.41442986429125034,-0.24217325943120935,0.3681673728412605,-0.25875236341947544,0.2778633481835989,-0.2877359201354605,6,1.0,6.123233995736766e-17
12/28/2024,7:00,0.6,0.35,329.0,2024-12-28 07:00:00,0.8,1.1,1.4,2.2,0.48,0.45,0.4,5.742133239061344,0.3000085552457392,-0.18026332621851907,0.41442986429125034,-0.24217325943120935,0.3681673728412605,-0.25875236341947544,7,0.9659258262890683,-0.25881904510252063
12/28/2024,8:00,0.5,0.29,324.7,2024-12-28 08:00:00,0.6,0.8,1.1,2.1,0.35,0.48,0.45,5.667084081225588,0.23667990112324644,-0.16757871107121655,0.3000085552457392,-0.18026332621851907,0.41442986429125034,-0.24217325943120935,8,0.8660254037844387,-0.4999999999999998
12/28/2024,9:00,0.6,0.38,318.2,2024-12-28 09:00:00,0.5,0.6,0.8,1.8,0.29,0.35,0.48,5.553637679845957,0.2832808798794876,-0.253282338694792,0.23667990112324644,-0.16757871107121655,0.3000085552457392,-0.18026332621851907,9,0.7071067811865476,-0.7071067811865475
12/28/2024,10:00,0.9,0.42,312.1,2024-12-28 10:00:00,0.6,0.5,0.6,1.4,0.38,0.29,0.35,5.447172595474303,0.2815791799626957,-0.3116298532097588,0.2832808798794876,-0.253282338694792,0.23667990112324644,-0.16757871107121655,10,0.49999999999999994,-0.8660254037844387
12/28/2024,11:00,1.2,0.46,304.4,2024-12-28 11:00:00,0.9,0.6,0.5,1.1,0.42,0.38,0.29,5.312782243070739,0.2598848215754714,-0.37955220920801586,0.2815791799626957,-0.3116298532097588,0.2832808798794876,-0.253282338694792,11,0.258819045102521,-0.9659258262890682
12/28/2024,12:00,1.6,0.49,299.2,2024-12-28 12:00:00,1.2,0.9,0.6,0.8,0.46,0.42,0.38,5.222025121967034,0.23905123297797903,-0.4277318178622067,0.2598848215754714,-0.37955220920801586,0.2815791799626957,-0.3116298532097588,12,1.2246467991473532e-16,-1.0
12/28/2024,13:00,2.0,0.44,301.2,2024-12-28 13:00:00,1.6,1.2,0.9,0.6,0.49,0.46,0.42,5.25693170700692,0.22793188412417717,-0.376360274470623,0.23905123297797903,-0.4277318178622067,0.2598848215754714,-0.37955220920801586,13,-0.2588190451025208,-0.9659258262890683
12/28/2024,14:00,2.2,0.39,292.6,2024-12-28 14:00:00,2.0,1.6,1.2,0.5,0.44,0.49,0.46,5.1068333913354085,0.14987517583732352,-0.3600519846740626,0.22793188412417717,-0.376360274470623,0.23905123297797903,-0.4277318178622067,14,-0.4999999999999997,-0.8660254037844388
12/28/2024,15:00,2.4,0.41,277.0,2024-12-28 15:00:00,2.2,2.0,1.6,0.6,0.39,0.44,0.49,4.834562028024293,0.049966430796110545,-0.406943922172942,0.14987517583732352,-0.3600519846740626,0.22793188412417717,-0.376360274470623,15,-0.7071067811865471,-0.7071067811865479
12/28/2024,16:00,2.4,0.47,270.0,2024-12-28 16:00:00,2.4,2.2,2.0,0.9,0.41,0.39,0.44,4.71238898038469,-8.63375993398884e-17,-0.47,0.049966430796110545,-0.406943922172942,0.14987517583732352,-0.3600519846740626,16,-0.8660254037844384,-0.5000000000000004
12/28/2024,17:00,2.3,0.46,254.7,2024-12-28 17:00:00,2.4,2.4,2.2,1.2,0.47,0.41,0.39,4.445353604829557,-0.12138160298407173,-0.4436964124905871,-8.63375993398884e-17,-0.47,0.049966430796110545,-0.406943922172942,17,-0.9659258262890683,-0.25881904510252063
12/28/2024,18:00,2.2,0.5,237.3,2024-12-28 18:00:00,2.3,2.4,2.4,1.6,0.46,0.47,0.41,4.141666314982544,-0.27012016023882757,-0.420755390972653,-0.12138160298407173,-0.4436964124905871,-8.63375993398884e-17,-0.47,18,-1.0,-1.8369701987210297e-16
12/28/2024,19:00,2.2,0.57,234.3,2024-12-28 19:00:00,2.2,2.3,2.4,2.0,0.5,0.46,0.47,4.089306437422715,-0.33261849047298675,-0.4628876103283297,-0.27012016023882757,-0.420755390972653,-0.12138160298407173,-0.4436964124905871,19,-0.9659258262890684,0.2588190451025203
12/28/2024,20:00,2.1,0.59,238.2,2024-12-28 20:00:00,2.2,2.2,2.3,2.2,0.57,0.5,0.46,4.157374278250493,-0.3109039193430399,-0.5014366888622496,-0.33261849047298675,-0.4628876103283297,-0.27012016023882757,-0.420755390972653,20,-0.8660254037844386,0.5000000000000001
12/28/2024,21:00,2.1,0.59,243.0,2024-12-28 21:00:00,2.1,2.2,2.2,2.4,0.59,0.57,0.5,4.241150082346221,-0.26785439484633267,-0.5256938492711369,-0.3109039193430399,-0.5014366888622496,-0.33261849047298675,-0.4628876103283297,21,-0.7071067811865477,0.7071067811865474
12/28/2024,22:00,2.2,0.58,243.4,2024-12-28 22:00:00,2.1,2.1,2.2,2.4,0.59,0.59,0.57,4.2481313993541985,-0.25970027094648623,-0.5186094573668336,-0.26785439484633267,-0.5256938492711369,-0.3109039193430399,-0.5014366888622496,22,-0.5000000000000004,0.8660254037844384
12/28/2024,23:00,2.2,0.56,246.7,2024-12-28 23:00:00,2.2,2.1,2.1,2.3,0.58,0.59,0.59,4.30572726467001,-0.2215054814352607,-0.5143299735521287,-0.25970027094648623,-0.5186094573668336,-0.26785439484633267,-0.5256938492711369,23,-0.25881904510252157,0.9659258262890681
12/29/2024,0:00,2.2,0.53,253.6,2024-12-29 00:00:00,2.2,2.2,2.1,2.2,0.56,0.58,0.59,4.42615498305762,-0.14964097212672461,-0.5084364065062305,-0.2215054814352607,-0.5143299735521287,-0.25970027094648623,-0.5186094573668336,0,0.0,1.0
12/29/2024,1:00,2.2,0.51,260.9,2024-12-29 01:00:00,2.2,2.2,2.2,2.2,0.53,0.56,0.58,4.553564018453206,-0.08066061429978665,-0.5035810414429648,-0.14964097212672461,-0.5084364065062305,-0.2215054814352607,-0.5143299735521287,1,0.25881904510252074,0.9659258262890683
12/29/2024,2:00,2.0,0.51,268.9,2024-12-29 02:00:00,2.2,2.2,2.2,2.1,0.51,0.53,0.56,4.6931903586127515,-0.009790695623842119,-0.5099060131820385,-0.08066061429978665,-0.5035810414429648,-0.14964097212672461,-0.5084364065062305,2,0.49999999999999994,0.8660254037844387
12/29/2024,3:00,1.8,0.5,275.7,2024-12-29 03:00:00,2.0,2.2,2.2,2.1,0.51,0.51,0.53,4.8118727477483665,0.04965987487181943,-0.4975277849806132,-0.009790695623842119,-0.5099060131820385,-0.08066061429978665,-0.5035810414429648,3,0.7071067811865475,0.7071067811865476
12/29/2024,4:00,1.4,0.5,282.7,2024-12-29 04:00:00,1.8,2.0,2.2,2.2,0.5,0.51,0.51,4.934045795387969,0.10992310217641844,-0.48776727197292835,0.04965987487181943,-0.4975277849806132,-0.009790695623842119,-0.5099060131820385,4,0.8660254037844386,0.5000000000000001
12/29/2024,5:00,1.1,0.47,291.1,2024-12-29 05:00:00,1.4,1.8,2.0,2.2,0.5,0.5,0.51,5.080653452555493,0.16919849981642404,-0.4384881613679798,0.10992310217641844,-0.48776727197292835,0.04965987487181943,-0.4975277849806132,5,0.9659258262890683,0.25881904510252074
12/29/2024,6:00,0.7,0.43,299.6,2024-12-29 06:00:00,1.1,1.4,1.8,2.2,0.47,0.5,0.5,5.229006438975012,0.21239500263121952,-0.3738828196872441,0.16919849981642404,-0.4384881613679798,0.10992310217641844,-0.48776727197292835,6,1.0,6.123233995736766e-17
12/29/2024,7:00,0.5,0.39,299.2,2024-12-29 07:00:00,0.7,1.1,1.4,2.2,0.43,0.47,0.5,5.222025121967034,0.1902652670641058,-0.3404396101352258,0.21239500263121952,-0.3738828196872441,0.16919849981642404,-0.4384881613679798,7,0.9659258262890683,-0.25881904510252063
12/29/2024,8:00,0.4,0.52,289.1,2024-12-29 08:00:00,0.5,0.7,1.1,2.0,0.39,0.43,0.47,5.045746867515607,0.17015330746913424,-0.491373434321916,0.1902652670641058,-0.3404396101352258,0.21239500263121952,-0.3738828196872441,8,0.8660254037844387,-0.4999999999999998
12/29/2024,9:00,0.4,0.48,280.8,2024-12-29 09:00:00,0.4,0.5,0.7,1.8,0.52,0.39,0.43,4.900884539600078,0.08994303100114806,-0.4714978803497705,0.17015330746913424,-0.491373434321916,0.1902652670641058,-0.3404396101352258,9,0.7071067811865476,-0.7071067811865475
12/29/2024,10:00,0.7,0.41,275.6,2024-12-29 10:00:00,0.4,0.4,0.5,1.4,0.48,0.52,0.39,4.810127418496372,0.04000898890125126,-0.40804323399255077,0.08994303100114806,-0.4714978803497705,0.17015330746913424,-0.491373434321916,10,0.49999999999999994,-0.8660254037844387
12/29/2024,11:00,1.0,0.39,264.1,2024-12-29 11:00:00,0.7,0.4,0.4,1.1,0.41,0.48,0.52,4.609414554517024,-0.040089089347026256,-0.38793409867569795,0.04000898890125126,-0.40804323399255077,0.08994303100114806,-0.4714978803497705,11,0.258819045102521,-0.9659258262890682
12/29/2024,12:00,1.4,0.38,251.6,2024-12-29 12:00:00,1.0,0.7,0.4,0.7,0.39,0.41,0.48,4.3912483980177335,-0.11994663403989884,-0.3605728844249087,-0.040089089347026256,-0.38793409867569795,0.04000898890125126,-0.40804323399255077,12,1.2246467991473532e-16,-1.0
12/29/2024,13:00,1.6,0.39,239.5,2024-12-29 13:00:00,1.4,1.0,0.7,0.5,0.38,0.39,0.41,4.180063558526419,-0.1979399615546746,-0.33603537257219507,-0.11994663403989884,-0.3605728844249087,-0.040089089347026256,-0.38793409867569795,13,-0.2588190451025208,-0.9659258262890683
12/29/2024,14:00,2.2,0.42,227.9,2024-12-29 14:00:00,1.6,1.4,1.0,0.4,0.39,0.38,0.39,3.9776053652950774,-0.28157917996269555,-0.31162985320975894,-0.1979399615546746,-0.33603537257219507,-0.11994663403989884,-0.3605728844249087,14,-0.4999999999999997,-0.8660254037844388
12/29/2024,15:00,2.4,0.42,214.4,2024-12-29 15:00:00,2.2,1.6,1.4,0.4,0.42,0.39,0.38,3.7419859162758424,-0.346547669276884,-0.23728614143847385,-0.28157917996269555,-0.31162985320975894,-0.1979399615546746,-0.33603537257219507,15,-0.7071067811865471,-0.7071067811865479
12/29/2024,16:00,2.5,0.44,210.1,2024-12-29 16:00:00,2.4,2.2,1.6,0.7,0.42,0.42,0.39,3.6669367584400865,-0.38066662505066995,-0.22066472435016124,-0.346547669276884,-0.23728614143847385,-0.28157917996269555,-0.31162985320975894,16,-0.8660254037844384,-0.5000000000000004
12/29/2024,17:00,2.5,0.46,211.6,2024-12-29 17:00:00,2.5,2.4,2.2,1.0,0.44,0.42,0.42,3.693116697220001,-0.391794389705802,-0.2410335167462363,-0.38066662505066995,-0.22066472435016124,-0.346547669276884,-0.23728614143847385,17,-0.9659258262890683,-0.25881904510252063
12/29/2024,18:00,2.5,0.49,210.8,2024-12-29 18:00:00,2.5,2.5,2.4,1.4,0.46,0.44,0.42,3.679154063204047,-0.4208903494960255,-0.25090100378658015,-0.391794389705802,-0.2410335167462363,-0.38066662505066995,-0.22066472435016124,18,-1.0,-1.8369701987210297e-16
12/29/2024,19:00,2.4,0.52,214.0,2024-12-29 19:00:00,2.5,2.5,2.5,1.6,0.49,0.46,0.44,3.735004599267865,-0.43109953772862175,-0.2907803098047883,-0.4208903494960255,-0.25090100378658015,-0.391794389705802,-0.2410335167462363,19,-0.9659258262890684,0.2588190451025203
12/29/2024,20:00,2.3,0.5,219.4,2024-12-29 20:00:00,2.4,2.5,2.5,2.2,0.52,0.49,0.46,3.8292523788755592,-0.3863667867486755,-0.31736525660113385,-0.43109953772862175,-0.2907803098047883,-0.4208903494960255,-0.25090100378658015,20,-0.8660254037844386,0.5000000000000001
12/29/2024,21:00,2.3,0.49,227.5,2024-12-29 21:00:00,2.3,2.4,2.5,2.4,0.5,0.52,0.49,3.9706240482870996,-0.33103920173167356,-0.36126589503696066,-0.3863667867486755,-0.31736525660113385,-0.43109953772862175,-0.2907803098047883,21,-0.7071067811865477,0.7071067811865474
12/29/2024,22:00,2.2,0.48,239.7,2024-12-29 22:00:00,2.3,2.3,2.4,2.5,0.49,0.5,0.52,4.183554217030408,-0.2421732594312093,-0.4144298642912504,-0.33103920173167356,-0.36126589503696066,-0.3863667867486755,-0.31736525660113385,22,-0.5000000000000004,0.8660254037844384
12/29/2024,23:00,2.2,0.46,253.5,2024-12-29 23:00:00,2.2,2.3,2.3,2.5,0.48,0.49,0.5,4.4244096538056255,-0.13064705856380443,-0.44105707803936883,-0.2421732594312093,-0.4144298642912504,-0.33103920173167356,-0.36126589503696066,23,-0.25881904510252157,0.9659258262890681
12/30/2024,0:00,2.2,0.45,268.7,2024-12-30 00:00:00,2.2,2.2,2.3,2.5,0.46,0.48,0.49,4.689699700108763,-0.010209300107751857,-0.44988417419521426,-0.13064705856380443,-0.44105707803936883,-0.2421732594312093,-0.4144298642912504,0,0.0,1.0
12/30/2024,1:00,2.2,0.44,281.8,2024-12-30 01:00:00,2.2,2.2,2.2,2.4,0.45,0.46,0.48,4.918337832120021,0.08997826281038789,-0.4307016510551414,-0.010209300107751857,-0.44988417419521426,-0.13064705856380443,-0.44105707803936883,1,0.25881904510252074,0.9659258262890683
12/30/2024,2:00,2.0,0.45,290.9,2024-12-30 02:00:00,2.2,2.2,2.2,2.3,0.44,0.45,0.46,5.077162794051504,0.16053209969383106,-0.42039201344446336,0.08997826281038789,-0.4307016510551414,-0.010209300107751857,-0.44988417419521426,2,0.49999999999999994,0.8660254037844387
12/30/2024,3:00,1.8,0.45,299.4,2024-12-30 03:00:00,2.0,2.2,2.2,2.3,0.45,0.44,0.45,5.225515780471023,0.22090668912681333,-0.39204621500408526,0.16053209969383106,-0.42039201344446336,0.08997826281038789,-0.4307016510551414,3,0.7071067811865475,0.7071067811865476
12/30/2024,4:00,1.5,0.44,304.8,2024-12-30 04:00:00,1.8,2.0,2.2,2.2,0.45,0.45,0.44,5.319763560078717,0.25111396978115,-0.36130565201882975,0.22090668912681333,-0.39204621500408526,0.16053209969383106,-0.42039201344446336,4,0.8660254037844386,0.5000000000000001
12/30/2024,5:00,1.1,0.42,313.1,2024-12-30 05:00:00,1.5,1.8,2.0,2.2,0.44,0.45,0.45,5.464625887994246,0.28697498494593565,-0.30666815618071597,0.25111396978115,-0.36130565201882975,0.22090668912681333,-0.39204621500408526,5,0.9659258262890683,0.25881904510252074
12/30/2024,6:00,0.8,0.4,321.1,2024-12-30 06:00:00,1.1,1.5,1.8,2.2,0.42,0.44,0.45,5.6042522281537925,0.3112972594104085,-0.25118522305973506,0.28697498494593565,-0.30666815618071597,0.25111396978115,-0.36130565201882975,6,1.0,6.123233995736766e-17
12/30/2024,7:00,0.5,0.33,317.5,2024-12-30 07:00:00,0.8,1.1,1.5,2.2,0.4,0.42,0.44,5.541420375081996,0.24330152114734088,-0.22294476851316797,0.3112972594104085,-0.25118522305973506,0.28697498494593565,-0.30666815618071597,7,0.9659258262890683,-0.25881904510252063
12/30/2024,8:00,0.3,0.43,298.9,2024-12-30 08:00:00,0.5,0.8,1.1,2.0,0.33,0.4,0.42,5.216789134211051,0.20781142479965084,-0.3764497466100078,0.24330152114734088,-0.22294476851316797,0.3112972594104085,-0.25118522305973506,8,0.8660254037844387,-0.4999999999999998
12/30/2024,9:00,0.3,0.48,289.6,2024-12-30 09:00:00,0.3,0.5,0.8,1.8,0.43,0.33,0.4,5.054473513775579,0.16101675348012273,-0.45218757733790227,0.20781142479965084,-0.3764497466100078,0.24330152114734088,-0.22294476851316797,9,0.7071067811865476,-0.7071067811865475
12/30/2024,10:00,0.4,0.43,288.9,2024-12-30 10:00:00,0.3,0.3,0.5,1.5,0.48,0.43,0.33,5.042256209011618,0.1392844898252041,-0.40681670429584454,0.16101675348012273,-0.45218757733790227,0.20781142479965084,-0.3764497466100078,10,0.49999999999999994,-0.8660254037844387
12/30/2024,11:00,0.7,0.43,277.9,2024-12-30 11:00:00,0.4,0.3,0.3,1.1,0.43,0.48,0.43,4.850269991292241,0.059101154795972735,-0.4259190691924728,0.1392844898252041,-0.40681670429584454,0.16101675348012273,-0.45218757733790227,11,0.258819045102521,-0.9659258262890682
12/30/2024,12:00,1.1,0.46,262.6,2024-12-30 12:00:00,0.7,0.4,0.3,0.8,0.43,0.43,0.48,4.58323461573711,-0.05924597442567854,-0.45616873469622166,0.059101154795972735,-0.4259190691924728,0.1392844898252041,-0.40681670429584454,12,1.2246467991473532e-16,-1.0
12/30/2024,13:00,1.6,0.49,249.7,2024-12-30 13:00:00,1.1,0.7,0.4,0.5,0.46,0.43,0.43,4.358087142229841,-0.1699984692708955,-0.4595655779598298,-0.05924597442567854,-0.45616873469622166,0.059101154795972735,-0.4259190691924728,13,-0.2588190451025208,-0.9659258262890683
12/30/2024,14:00,2.0,0.53,238.1,2024-12-30 14:00:00,1.6,1.1,0.7,0.3,0.49,0.46,0.43,4.1556289489984986,-0.28007231740284405,-0.449954994443445,-0.1699984692708955,-0.4595655779598298,-0.05924597442567854,-0.45616873469622166,14,-0.4999999999999997,-0.8660254037844388
12/30/2024,15:00,2.4,0.55,230.2,2024-12-30 15:00:00,2.0,1.6,1.1,0.3,0.53,0.49,0.46,4.017747938090946,-0.35206033471672576,-0.4225559379764377,-0.28007231740284405,-0.449954994443445,-0.1699984692708955,-0.4595655779598298,15,-0.7071067811865471,-0.7071067811865479
12/30/2024,16:00,2.6,0.5,224.2,2024-12-30 16:00:00,2.4,2.0,1.6,0.4,0.55,0.53,0.49,3.9130281829712867,-0.35845530382524143,-0.34858255142728223,-0.35206033471672576,-0.4225559379764377,-0.28007231740284405,-0.449954994443445,16,-0.8660254037844384,-0.5000000000000004
12/30/2024,17:00,2.7,0.47,219.8,2024-12-30 17:00:00,2.6,2.4,2.0,0.7,0.5,0.55,0.53,3.8362336958835366,-0.3610932560889559,-0.30085155875792907,-0.35845530382524143,-0.34858255142728223,-0.35206033471672576,-0.4225559379764377,17,-0.9659258262890683,-0.25881904510252063
12/30/2024,18:00,2.7,0.52,216.4,2024-12-30 18:00:00,2.7,2.6,2.4,1.1,0.47,0.5,0.55,3.776892501315729,-0.4185447746250754,-0.3085778210339247,-0.3610932560889559,-0.30085155875792907,-0.35845530382524143,-0.34858255142728223,18,-1.0,-1.8369701987210297e-16
